header,class,gene,mechanism,group
AFQ67211|FEATURES|argannot|beta_lactam|ampC|antibiotic_inactivation|0,beta_lactam,ampC,antibiotic_inactivation,0
WP_013544541.1|FEATURES|argannot|aminoglycoside|ampS|antibiotic_target_alteration|0,aminoglycoside,ampS,antibiotic_target_alteration,0
AFB78806|FEATURES|argannot|beta_lactam|blaA|antibiotic_inactivation|1,beta_lactam,blaA,antibiotic_inactivation,1
CAB46491.1|FEATURES|argannot|beta_lactam|ACC-1|antibiotic_inactivation|1,beta_lactam,ACC-1,antibiotic_inactivation,1
AAF86691.1|FEATURES|argannot|beta_lactam|ACC-2|antibiotic_inactivation|1,beta_lactam,ACC-2,antibiotic_inactivation,1
AAF86696|FEATURES|argannot|beta_lactam|ACC-3|antibiotic_inactivation|1,beta_lactam,ACC-3,antibiotic_inactivation,1
ABP49606|FEATURES|argannot|beta_lactam|blaACC-6|antibiotic_inactivation|1,beta_lactam,blaACC-6,antibiotic_inactivation,1
CCK86740.1|FEATURES|argannot|beta_lactam|ACC-5|antibiotic_inactivation|1,beta_lactam,ACC-5,antibiotic_inactivation,1
AAC45086|FEATURES|argannot|beta_lactam|ACT-1|antibiotic_inactivation|1,beta_lactam,ACT-1,antibiotic_inactivation,1
CAJ28994|FEATURES|argannot|beta_lactam|ACT-2|antibiotic_inactivation|1,beta_lactam,ACT-2,antibiotic_inactivation,1
ABZ81086|FEATURES|argannot|beta_lactam|ACT-4|antibiotic_inactivation|1,beta_lactam,ACT-4,antibiotic_inactivation,1
CAC85157|FEATURES|argannot|beta_lactam|ACT-4|antibiotic_inactivation|1,beta_lactam,ACT-4,antibiotic_inactivation,1
ACJ05689|FEATURES|argannot|beta_lactam|ACT-5|antibiotic_inactivation|1,beta_lactam,ACT-5,antibiotic_inactivation,1
ACJ05686|FEATURES|argannot|beta_lactam|ACT-6|antibiotic_inactivation|1,beta_lactam,ACT-6,antibiotic_inactivation,1
ACJ05688|FEATURES|argannot|beta_lactam|ACT-7|antibiotic_inactivation|1,beta_lactam,ACT-7,antibiotic_inactivation,1
CBI75448|FEATURES|argannot|beta_lactam|blaACT-8|antibiotic_inactivation|1,beta_lactam,blaACT-8,antibiotic_inactivation,1
AEI70575|FEATURES|argannot|beta_lactam|ACT-9|antibiotic_inactivation|1,beta_lactam,ACT-9,antibiotic_inactivation,1
AEV91214|FEATURES|argannot|beta_lactam|ACT-10|antibiotic_inactivation|1,beta_lactam,ACT-10,antibiotic_inactivation,1
AFU25650|FEATURES|argannot|beta_lactam|ACT-12|antibiotic_inactivation|1,beta_lactam,ACT-12,antibiotic_inactivation,1
AFU25647|FEATURES|argannot|beta_lactam|ACT-14|antibiotic_inactivation|1,beta_lactam,ACT-14,antibiotic_inactivation,1
AFU25653|FEATURES|argannot|beta_lactam|ACT-15|antibiotic_inactivation|1,beta_lactam,ACT-15,antibiotic_inactivation,1
BAM34463|FEATURES|argannot|beta_lactam|ACT-16|antibiotic_inactivation|1,beta_lactam,ACT-16,antibiotic_inactivation,1
AKS43590|FEATURES|argannot|beta_lactam|ACT-38|antibiotic_inactivation|1,beta_lactam,ACT-38,antibiotic_inactivation,1
AAC09015|FEATURES|argannot|beta_lactam|AER-1|antibiotic_inactivation|1,beta_lactam,AER-1,antibiotic_inactivation,1
CAG25812|FEATURES|argannot|beta_lactam|OKP-A-1|antibiotic_inactivation|1,beta_lactam,OKP-A-1,antibiotic_inactivation,1
CAG25815|FEATURES|argannot|beta_lactam|OKP-A-2|antibiotic_inactivation|1,beta_lactam,OKP-A-2,antibiotic_inactivation,1
CAJ19599|FEATURES|argannot|beta_lactam|OKP-A-3|antibiotic_inactivation|1,beta_lactam,OKP-A-3,antibiotic_inactivation,1
CAJ19601|FEATURES|argannot|beta_lactam|OKP-A-4|antibiotic_inactivation|1,beta_lactam,OKP-A-4,antibiotic_inactivation,1
CAJ19602|FEATURES|argannot|beta_lactam|OKP-A-5|antibiotic_inactivation|1,beta_lactam,OKP-A-5,antibiotic_inactivation,1
CAJ19603|FEATURES|argannot|beta_lactam|OKP-A-6|antibiotic_inactivation|1,beta_lactam,OKP-A-6,antibiotic_inactivation,1
CAJ19604|FEATURES|argannot|beta_lactam|OKP-A-7|antibiotic_inactivation|1,beta_lactam,OKP-A-7,antibiotic_inactivation,1
CAJ19606|FEATURES|argannot|beta_lactam|OKP-A-8|antibiotic_inactivation|1,beta_lactam,OKP-A-8,antibiotic_inactivation,1
CAJ19607|FEATURES|argannot|beta_lactam|OKP-A-9|antibiotic_inactivation|1,beta_lactam,OKP-A-9,antibiotic_inactivation,1
CAJ19608|FEATURES|argannot|beta_lactam|OKP-A-10|antibiotic_inactivation|1,beta_lactam,OKP-A-10,antibiotic_inactivation,1
CAP12353|FEATURES|argannot|beta_lactam|OKP-A-11|antibiotic_inactivation|1,beta_lactam,OKP-A-11,antibiotic_inactivation,1
CAP12354.2|FEATURES|argannot|beta_lactam|OKP-A-12|antibiotic_inactivation|1,beta_lactam,OKP-A-12,antibiotic_inactivation,1
ACL68096|FEATURES|argannot|beta_lactam|OKP-A-13|antibiotic_inactivation|1,beta_lactam,OKP-A-13,antibiotic_inactivation,1
ACL68095|FEATURES|argannot|beta_lactam|OKP-A-14|antibiotic_inactivation|1,beta_lactam,OKP-A-14,antibiotic_inactivation,1
ACN65419|FEATURES|argannot|beta_lactam|OKP-A-15|antibiotic_inactivation|1,beta_lactam,OKP-A-15,antibiotic_inactivation,1
ACN65418|FEATURES|argannot|beta_lactam|OKP-A-16|antibiotic_inactivation|1,beta_lactam,OKP-A-16,antibiotic_inactivation,1
CAG25813|FEATURES|argannot|beta_lactam|OKP-B-1|antibiotic_inactivation|1,beta_lactam,OKP-B-1,antibiotic_inactivation,1
CAJ19610|FEATURES|argannot|beta_lactam|OKP-B-2|antibiotic_inactivation|1,beta_lactam,OKP-B-2,antibiotic_inactivation,1
CAJ19611|FEATURES|argannot|beta_lactam|OKP-B-3|antibiotic_inactivation|1,beta_lactam,OKP-B-3,antibiotic_inactivation,1
CAJ19612|FEATURES|argannot|beta_lactam|OKP-B-4|antibiotic_inactivation|1,beta_lactam,OKP-B-4,antibiotic_inactivation,1
AAS13468|FEATURES|argannot|beta_lactam|OKP-B-5|antibiotic_inactivation|1,beta_lactam,OKP-B-5,antibiotic_inactivation,1
CAJ19615|FEATURES|argannot|beta_lactam|OKP-B-7|antibiotic_inactivation|1,beta_lactam,OKP-B-7,antibiotic_inactivation,1
CAJ19616|FEATURES|argannot|beta_lactam|OKP-B-8|antibiotic_inactivation|1,beta_lactam,OKP-B-8,antibiotic_inactivation,1
CAJ19618|FEATURES|argannot|beta_lactam|OKP-B-9|antibiotic_inactivation|1,beta_lactam,OKP-B-9,antibiotic_inactivation,1
CAJ19619|FEATURES|argannot|beta_lactam|OKP-B-10|antibiotic_inactivation|1,beta_lactam,OKP-B-10,antibiotic_inactivation,1
CAJ19620|FEATURES|argannot|beta_lactam|OKP-B-11|antibiotic_inactivation|1,beta_lactam,OKP-B-11,antibiotic_inactivation,1
CAG25831|FEATURES|argannot|beta_lactam|OKP-B-12|antibiotic_inactivation|1,beta_lactam,OKP-B-12,antibiotic_inactivation,1
AAV80715|FEATURES|argannot|beta_lactam|OKP-B-13|antibiotic_inactivation|1,beta_lactam,OKP-B-13,antibiotic_inactivation,1
AAZ79403|FEATURES|argannot|beta_lactam|blaOKP-B-14|antibiotic_inactivation|1,beta_lactam,blaOKP-B-14,antibiotic_inactivation,1
CAP12357|FEATURES|argannot|beta_lactam|OKP-B-17|antibiotic_inactivation|1,beta_lactam,OKP-B-17,antibiotic_inactivation,1
CAP12358|FEATURES|argannot|beta_lactam|OKP-B-18|antibiotic_inactivation|1,beta_lactam,OKP-B-18,antibiotic_inactivation,1
CAP12359|FEATURES|argannot|beta_lactam|OKP-B-19|antibiotic_inactivation|1,beta_lactam,OKP-B-19,antibiotic_inactivation,1
CAP12360|FEATURES|argannot|beta_lactam|OKP-B-20|antibiotic_inactivation|1,beta_lactam,OKP-B-20,antibiotic_inactivation,1
AFD53816|FEATURES|argannot|beta_lactam|NDM-1|antibiotic_inactivation|1,beta_lactam,NDM-1,antibiotic_inactivation,1
AET86558|FEATURES|argannot|beta_lactam|NDM-2|antibiotic_inactivation|1,beta_lactam,NDM-2,antibiotic_inactivation,1
AFK80349|FEATURES|argannot|beta_lactam|NDM-3|antibiotic_inactivation|1,beta_lactam,NDM-3,antibiotic_inactivation,1
AFB82585|FEATURES|argannot|beta_lactam|NDM-4|antibiotic_inactivation|1,beta_lactam,NDM-4,antibiotic_inactivation,1
AEN03071|FEATURES|argannot|beta_lactam|NDM-5|antibiotic_inactivation|1,beta_lactam,NDM-5,antibiotic_inactivation,1
AEX08599|FEATURES|argannot|beta_lactam|NDM-6|antibiotic_inactivation|1,beta_lactam,NDM-6,antibiotic_inactivation,1
AFS33103|FEATURES|argannot|beta_lactam|NDM-7|antibiotic_inactivation|1,beta_lactam,NDM-7,antibiotic_inactivation,1
BAM84089|FEATURES|argannot|beta_lactam|NDM-8|antibiotic_inactivation|1,beta_lactam,NDM-8,antibiotic_inactivation,1
AGU91756|FEATURES|argannot|beta_lactam|NDM-9|antibiotic_inactivation|1,beta_lactam,NDM-9,antibiotic_inactivation,1
AGT37351|FEATURES|argannot|beta_lactam|NDM-10|antibiotic_inactivation|1,beta_lactam,NDM-10,antibiotic_inactivation,1
BAO79439|FEATURES|argannot|beta_lactam|NDM-12|antibiotic_inactivation|1,beta_lactam,NDM-12,antibiotic_inactivation,1
BAQ02518|FEATURES|argannot|beta_lactam|NDM-13|antibiotic_inactivation|1,beta_lactam,NDM-13,antibiotic_inactivation,1
AKF43458|FEATURES|argannot|beta_lactam|NDM-6|antibiotic_inactivation|1,beta_lactam,NDM-6,antibiotic_inactivation,1
AKZ20823|FEATURES|argannot|beta_lactam|NDM-1|antibiotic_inactivation|1,beta_lactam,NDM-1,antibiotic_inactivation,1
AAU10324|FEATURES|argannot|beta_lactam|CF70_016075|antibiotic_inactivation|1,beta_lactam,CF70_016075,antibiotic_inactivation,1
CAC33434|FEATURES|argannot|beta_lactam|bla|antibiotic_inactivation|1,beta_lactam,bla,antibiotic_inactivation,1
AAD22636|FEATURES|argannot|beta_lactam|MIR-1|antibiotic_inactivation|1,beta_lactam,MIR-1,antibiotic_inactivation,1
AAO42602|FEATURES|argannot|beta_lactam|MIR-2|antibiotic_inactivation|1,beta_lactam,MIR-2,antibiotic_inactivation,1
AAU95779|FEATURES|argannot|beta_lactam|MIR-3|antibiotic_inactivation|1,beta_lactam,MIR-3,antibiotic_inactivation,1
ABQ57390|FEATURES|argannot|beta_lactam|MIR-2|antibiotic_inactivation|1,beta_lactam,MIR-2,antibiotic_inactivation,1
AFJ79785|FEATURES|argannot|beta_lactam|MIR-6|antibiotic_inactivation|1,beta_lactam,MIR-6,antibiotic_inactivation,1
ACJ05687|FEATURES|argannot|beta_lactam|MIR-5|antibiotic_inactivation|1,beta_lactam,MIR-5,antibiotic_inactivation,1
CAA71326|FEATURES|argannot|beta_lactam|DHA-21|antibiotic_inactivation|1,beta_lactam,DHA-21,antibiotic_inactivation,1
AAO84036|FEATURES|argannot|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
BAA02563|FEATURES|argannot|beta_lactam|MOX-1|antibiotic_inactivation|1,beta_lactam,MOX-1,antibiotic_inactivation,1
CAB82578|FEATURES|argannot|beta_lactam|MOX-2|antibiotic_inactivation|1,beta_lactam,MOX-2,antibiotic_inactivation,1
ACA30419|FEATURES|argannot|beta_lactam|MOX-3|antibiotic_inactivation|1,beta_lactam,MOX-3,antibiotic_inactivation,1
ACI89425|FEATURES|argannot|beta_lactam|MOX-4|antibiotic_inactivation|1,beta_lactam,MOX-4,antibiotic_inactivation,1
ACS44783|FEATURES|argannot|beta_lactam|MOX-5|antibiotic_inactivation|1,beta_lactam,MOX-5,antibiotic_inactivation,1
ACS44784|FEATURES|argannot|beta_lactam|MOX-6|antibiotic_inactivation|1,beta_lactam,MOX-6,antibiotic_inactivation,1
ACS44785|FEATURES|argannot|beta_lactam|MOX-7|antibiotic_inactivation|1,beta_lactam,MOX-7,antibiotic_inactivation,1
AGH56079|FEATURES|argannot|beta_lactam|MOX-8|antibiotic_inactivation|1,beta_lactam,MOX-8,antibiotic_inactivation,1
AAN63648|FEATURES|argannot|beta_lactam|TUS-1|antibiotic_inactivation|1,beta_lactam,TUS-1,antibiotic_inactivation,1
AAN63647|FEATURES|argannot|beta_lactam|MUS-1|antibiotic_inactivation|1,beta_lactam,MUS-1,antibiotic_inactivation,1
ADM26831|FEATURES|argannot|beta_lactam|TLA-1|antibiotic_inactivation|1,beta_lactam,TLA-1,antibiotic_inactivation,1
ABW05394|FEATURES|argannot|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
AAT90846|FEATURES|argannot|beta_lactam|SLB-1|antibiotic_inactivation|1,beta_lactam,SLB-1,antibiotic_inactivation,1
AAT90847|FEATURES|argannot|beta_lactam|SFB-1|antibiotic_inactivation|1,beta_lactam,SFB-1,antibiotic_inactivation,1
BAL14456|FEATURES|argannot|beta_lactam|SMB-1|antibiotic_inactivation|1,beta_lactam,SMB-1,antibiotic_inactivation,1
BAA23130|FEATURES|argannot|beta_lactam|SRT-1|antibiotic_inactivation|1,beta_lactam,SRT-1,antibiotic_inactivation,1
WP_024531368|FEATURES|argannot|beta_lactam|Sfh-1|antibiotic_inactivation|1,beta_lactam,Sfh-1,antibiotic_inactivation,1
ACO57220|FEATURES|argannot|beta_lactam|NmcR|antibiotic_inactivation|0,beta_lactam,NmcR,antibiotic_inactivation,0
AAK63223|FEATURES|argannot|beta_lactam|Sed1|antibiotic_inactivation|1,beta_lactam,Sed1,antibiotic_inactivation,1
AAB72007|FEATURES|argannot|beta_lactam|ROB-1|antibiotic_inactivation|1,beta_lactam,ROB-1,antibiotic_inactivation,1
AAK83220|FEATURES|argannot|beta_lactam|blaRAHN-1|antibiotic_inactivation|1,beta_lactam,blaRAHN-1,antibiotic_inactivation,1
ADO51656|FEATURES|argannot|beta_lactam|BL2be_ctxm|antibiotic_inactivation|1,beta_lactam,BL2be_ctxm,antibiotic_inactivation,1
ADW20349|FEATURES|argannot|beta_lactam|LRA-1|antibiotic_inactivation|1,beta_lactam,LRA-1,antibiotic_inactivation,1
ABQ10556|FEATURES|argannot|beta_lactam|PER-1|antibiotic_inactivation|1,beta_lactam,PER-1,antibiotic_inactivation,1
CAA63714|FEATURES|argannot|beta_lactam|PER-2|antibiotic_inactivation|1,beta_lactam,PER-2,antibiotic_inactivation,1
AAU89132|FEATURES|argannot|beta_lactam|PER-3|antibiotic_inactivation|1,beta_lactam,PER-3,antibiotic_inactivation,1
ACE77058|FEATURES|argannot|beta_lactam|PER-4|antibiotic_inactivation|1,beta_lactam,PER-4,antibiotic_inactivation,1
ACN22483|FEATURES|argannot|beta_lactam|PER-5|antibiotic_inactivation|1,beta_lactam,PER-5,antibiotic_inactivation,1
ADU79020|FEATURES|argannot|beta_lactam|PER-6|antibiotic_inactivation|1,beta_lactam,PER-6,antibiotic_inactivation,1
AFE02728.1|FEATURES|argannot|beta_lactam|PER-7|antibiotic_inactivation|1,beta_lactam,PER-7,antibiotic_inactivation,1
BAP39824|FEATURES|argannot|beta_lactam|blaPER-8|antibiotic_inactivation|1,beta_lactam,blaPER-8,antibiotic_inactivation,1
AAG13410|FEATURES|argannot|beta_lactam|KPC-2|antibiotic_inactivation|1,beta_lactam,KPC-2,antibiotic_inactivation,1
AEN02811|FEATURES|argannot|beta_lactam|blaKPC-18|antibiotic_inactivation|1,beta_lactam,blaKPC-18,antibiotic_inactivation,1
AEN02506|FEATURES|argannot|beta_lactam|KPC-3|antibiotic_inactivation|1,beta_lactam,KPC-3,antibiotic_inactivation,1
ACL01102|FEATURES|argannot|beta_lactam|KPC-4|antibiotic_inactivation|1,beta_lactam,KPC-4,antibiotic_inactivation,1
ABY91240|FEATURES|argannot|beta_lactam|KPC-5|antibiotic_inactivation|1,beta_lactam,KPC-5,antibiotic_inactivation,1
ACB71165|FEATURES|argannot|beta_lactam|KPC-6|antibiotic_inactivation|1,beta_lactam,KPC-6,antibiotic_inactivation,1
ACE62798|FEATURES|argannot|beta_lactam|KPC-7|antibiotic_inactivation|1,beta_lactam,KPC-7,antibiotic_inactivation,1
ACI95258|FEATURES|argannot|beta_lactam|KPC-8|antibiotic_inactivation|1,beta_lactam,KPC-8,antibiotic_inactivation,1
ACM91559|FEATURES|argannot|beta_lactam|KPC-9|antibiotic_inactivation|1,beta_lactam,KPC-9,antibiotic_inactivation,1
ACS35345|FEATURES|argannot|beta_lactam|KPC-10|antibiotic_inactivation|1,beta_lactam,KPC-10,antibiotic_inactivation,1
ADH95186|FEATURES|argannot|beta_lactam|KPC-11|antibiotic_inactivation|1,beta_lactam,KPC-11,antibiotic_inactivation,1
AEA73284|FEATURES|argannot|beta_lactam|KPC-13|antibiotic_inactivation|1,beta_lactam,KPC-13,antibiotic_inactivation,1
AEA73285|FEATURES|argannot|beta_lactam|KPC-13|antibiotic_inactivation|1,beta_lactam,KPC-13,antibiotic_inactivation,1
AFV48348|FEATURES|argannot|beta_lactam|KPC-14|antibiotic_inactivation|1,beta_lactam,KPC-14,antibiotic_inactivation,1
AGF70638|FEATURES|argannot|beta_lactam|KPC-15|antibiotic_inactivation|1,beta_lactam,KPC-15,antibiotic_inactivation,1
AGJ01153|FEATURES|argannot|beta_lactam|KPC-16|antibiotic_inactivation|1,beta_lactam,KPC-16,antibiotic_inactivation,1
AGJ01154|FEATURES|argannot|beta_lactam|KPC-17|antibiotic_inactivation|1,beta_lactam,KPC-17,antibiotic_inactivation,1
AIH07017|FEATURES|argannot|beta_lactam|KPC-19|antibiotic_inactivation|1,beta_lactam,KPC-19,antibiotic_inactivation,1
AIX87991|FEATURES|argannot|beta_lactam|KPC-22|antibiotic_inactivation|1,beta_lactam,KPC-22,antibiotic_inactivation,1
AKQ06274|FEATURES|argannot|beta_lactam|blaKPC-24|antibiotic_inactivation|1,beta_lactam,blaKPC-24,antibiotic_inactivation,1
CAB75346|FEATURES|argannot|beta_lactam|L1|antibiotic_inactivation|1,beta_lactam,L1,antibiotic_inactivation,1
CAA55007|FEATURES|argannot|beta_lactam|LAT-1|antibiotic_inactivation|1,beta_lactam,LAT-1,antibiotic_inactivation,1
CAA40146|FEATURES|argannot|beta_lactam|LCR-1|antibiotic_inactivation|1,beta_lactam,LCR-1,antibiotic_inactivation,1
BAF91108|FEATURES|argannot|beta_lactam|KHM-1|antibiotic_inactivation|1,beta_lactam,KHM-1,antibiotic_inactivation,1
AAK38324.1|FEATURES|argannot|beta_lactam|JOHN-1|antibiotic_inactivation|1,beta_lactam,JOHN-1,antibiotic_inactivation,1
AAK96394|FEATURES|argannot|beta_lactam|CARB-1|antibiotic_inactivation|1,beta_lactam,CARB-1,antibiotic_inactivation,1
CAP72547|FEATURES|argannot|beta_lactam|CARB-10|antibiotic_inactivation|1,beta_lactam,CARB-10,antibiotic_inactivation,1
ABO21411|FEATURES|argannot|beta_lactam|IND-7|antibiotic_inactivation|1,beta_lactam,IND-7,antibiotic_inactivation,1
ABO21414|FEATURES|argannot|beta_lactam|IND-2|antibiotic_inactivation|1,beta_lactam,IND-2,antibiotic_inactivation,1
AAG29763|FEATURES|argannot|beta_lactam|IND-3|antibiotic_inactivation|1,beta_lactam,IND-3,antibiotic_inactivation,1
AAG29765|FEATURES|argannot|beta_lactam|IND-4|antibiotic_inactivation|1,beta_lactam,IND-4,antibiotic_inactivation,1
AAS78754|FEATURES|argannot|beta_lactam|IND-5|antibiotic_inactivation|1,beta_lactam,IND-5,antibiotic_inactivation,1
CAJ32373|FEATURES|argannot|beta_lactam|IND-6|antibiotic_inactivation|1,beta_lactam,IND-6,antibiotic_inactivation,1
BAJ05825|FEATURES|argannot|beta_lactam|IND-7|antibiotic_inactivation|1,beta_lactam,IND-7,antibiotic_inactivation,1
ACZ65152|FEATURES|argannot|beta_lactam|IND-8|antibiotic_inactivation|1,beta_lactam,IND-8,antibiotic_inactivation,1
ACZ65153|FEATURES|argannot|beta_lactam|IND-9|antibiotic_inactivation|1,beta_lactam,IND-9,antibiotic_inactivation,1
ADA13241|FEATURES|argannot|beta_lactam|IND-10|antibiotic_inactivation|1,beta_lactam,IND-10,antibiotic_inactivation,1
ADK25050|FEATURES|argannot|beta_lactam|IND-11|antibiotic_inactivation|1,beta_lactam,IND-11,antibiotic_inactivation,1
ADK25051|FEATURES|argannot|beta_lactam|IND-12|antibiotic_inactivation|1,beta_lactam,IND-12,antibiotic_inactivation,1
ADK25052|FEATURES|argannot|beta_lactam|IND-2a|antibiotic_inactivation|1,beta_lactam,IND-2a,antibiotic_inactivation,1
ADK38716|FEATURES|argannot|beta_lactam|IND-14|antibiotic_inactivation|1,beta_lactam,IND-14,antibiotic_inactivation,1
BAJ14288|FEATURES|argannot|beta_lactam|IND-15|antibiotic_inactivation|1,beta_lactam,IND-15,antibiotic_inactivation,1
ADH03007|FEATURES|argannot|beta_lactam|IMP-14|antibiotic_inactivation|1,beta_lactam,IMP-14,antibiotic_inactivation,1
BAD26594|FEATURES|argannot|beta_lactam|IMP-2|antibiotic_inactivation|1,beta_lactam,IMP-2,antibiotic_inactivation,1
BAA77393|FEATURES|argannot|beta_lactam|IMP-3|antibiotic_inactivation|1,beta_lactam,IMP-3,antibiotic_inactivation,1
ABC24668|FEATURES|argannot|beta_lactam|IMP-26|antibiotic_inactivation|1,beta_lactam,IMP-26,antibiotic_inactivation,1
AAK27847|FEATURES|argannot|beta_lactam|IMP-5|antibiotic_inactivation|1,beta_lactam,IMP-5,antibiotic_inactivation,1
BAL45798|FEATURES|argannot|beta_lactam|IMP-6|antibiotic_inactivation|1,beta_lactam,IMP-6,antibiotic_inactivation,1
AAT48071|FEATURES|argannot|beta_lactam|IMP-7|antibiotic_inactivation|1,beta_lactam,IMP-7,antibiotic_inactivation,1
AEI54179|FEATURES|argannot|beta_lactam|IMP-24|antibiotic_inactivation|1,beta_lactam,IMP-24,antibiotic_inactivation,1
ADI49236|FEATURES|argannot|beta_lactam|IMP-9|antibiotic_inactivation|1,beta_lactam,IMP-9,antibiotic_inactivation,1
BAB72072|FEATURES|argannot|beta_lactam|IMP-11|antibiotic_inactivation|1,beta_lactam,IMP-11,antibiotic_inactivation,1
AER27704|FEATURES|argannot|beta_lactam|IMP-13|antibiotic_inactivation|1,beta_lactam,IMP-13,antibiotic_inactivation,1
AAT49070|FEATURES|argannot|beta_lactam|IMP-15|antibiotic_inactivation|1,beta_lactam,IMP-15,antibiotic_inactivation,1
CAE48334|FEATURES|argannot|beta_lactam|IMP-16|antibiotic_inactivation|1,beta_lactam,IMP-16,antibiotic_inactivation,1
BAJ19094.1|FEATURES|argannot|beta_lactam|IMP-18|antibiotic_inactivation|1,beta_lactam,IMP-18,antibiotic_inactivation,1
BAD89185|FEATURES|argannot|beta_lactam|IMP-19|antibiotic_inactivation|1,beta_lactam,IMP-19,antibiotic_inactivation,1
BAD81061|FEATURES|argannot|beta_lactam|IMP-20|antibiotic_inactivation|1,beta_lactam,IMP-20,antibiotic_inactivation,1
BAD89802|FEATURES|argannot|beta_lactam|IMP-21|antibiotic_inactivation|1,beta_lactam,IMP-21,antibiotic_inactivation,1
CAS92952|FEATURES|argannot|beta_lactam|IMP-22|antibiotic_inactivation|1,beta_lactam,IMP-22,antibiotic_inactivation,1
ABM68358|FEATURES|argannot|beta_lactam|IMP-24|antibiotic_inactivation|1,beta_lactam,IMP-24,antibiotic_inactivation,1
ABY60377|FEATURES|argannot|beta_lactam|IMP-45|antibiotic_inactivation|1,beta_lactam,IMP-45,antibiotic_inactivation,1
AEH41427|FEATURES|argannot|beta_lactam|IMP-27|antibiotic_inactivation|1,beta_lactam,IMP-27,antibiotic_inactivation,1
ADU33210|FEATURES|argannot|beta_lactam|IMP-28|antibiotic_inactivation|1,beta_lactam,IMP-28,antibiotic_inactivation,1
ADT63777|FEATURES|argannot|beta_lactam|IMP-29|antibiotic_inactivation|1,beta_lactam,IMP-29,antibiotic_inactivation,1
AEN75249|FEATURES|argannot|beta_lactam|IMP-38|antibiotic_inactivation|1,beta_lactam,IMP-38,antibiotic_inactivation,1
AFR33816|FEATURES|argannot|beta_lactam|IMP-32|antibiotic_inactivation|1,beta_lactam,IMP-32,antibiotic_inactivation,1
AEU17778|FEATURES|argannot|beta_lactam|IMP-33|antibiotic_inactivation|1,beta_lactam,IMP-33,antibiotic_inactivation,1
BAP75826|FEATURES|argannot|beta_lactam|IMP-34|antibiotic_inactivation|1,beta_lactam,IMP-34,antibiotic_inactivation,1
